%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point_id,field.x,field.y,field.z,field.range,field.velocity,field.doppler_bin,field.bearing,field.intensity
1570866448288363105,209951,1570866448286695366,ti_mmwave,8,1.365234375,-1.41015625,0.0,1.96073782444,0.0,8,-45.9272956848,27.0156803131
1570866448288435853,209952,1570866448286699394,ti_mmwave,9,1.39453125,-1.443359375,0.0,2.00430989265,0.0,8,-45.9857215881,24.393327713
1570866448288439761,209953,1570866448286703147,ti_mmwave,10,2.09375,0.06640625,0.0,2.09145379066,0.0,8,1.81660795212,23.5793476105
1570866448288556557,209954,1570866448286706810,ti_mmwave,11,2.138671875,-0.0,0.0,2.13502573967,0.0,8,-0.0,23.4830493927
1570866448288648895,209955,1570866448286710493,ti_mmwave,12,6.033203125,-0.955078125,0.0,6.10007333755,0.0,8,-8.99548435211,16.9897003174
1570866448288683954,209956,1570866448286714051,ti_mmwave,13,6.076171875,-0.9609375,0.0,6.14364528656,0.0,8,-8.98681259155,16.3346843719
1570866448288709286,209957,1570866448286717609,ti_mmwave,14,7.837890625,-0.490234375,0.0,7.84295129776,0.0,8,-3.57900094986,13.2221927643
1570866448288735314,209958,1570866448286721485,ti_mmwave,15,7.880859375,-0.494140625,0.0,7.88652324677,0.0,8,-3.58782625198,14.1497335434
1570866448288758562,209959,1570866448286724992,ti_mmwave,16,8.576171875,-1.357421875,0.0,8.67081832886,0.0,8,-8.99406719208,12.5527248383
1570866448288781122,209960,1570866448286728660,ti_mmwave,17,9.40625,-0.58984375,0.0,9.41154193878,0.0,8,-3.58818483353,15.7978363037
1570866448288803411,209961,1570866448286732092,ti_mmwave,18,9.44921875,-0.591796875,0.0,9.45511341095,0.0,8,-3.58370709419,16.1278381348
1570866448288825548,209962,1570866448286735597,ti_mmwave,19,9.884765625,-0.619140625,0.0,9.890832901,0.0,8,-3.58408761024,13.9793996811
1570866448288852032,209963,1570866448286739225,ti_mmwave,20,9.869140625,-1.560546875,0.0,9.97797679901,0.0,8,-8.98543548584,13.0102996826
1570866448288875198,209964,1570866448286742607,ti_mmwave,21,9.955078125,-1.25390625,0.0,10.0215492249,0.0,8,-7.17896699905,13.8021125793
1570866448288951992,209965,1570866448286746684,ti_mmwave,22,10.189453125,-0.638671875,0.0,10.1958370209,0.0,8,-3.58659029007,11.7609128952
1570866448289018717,209966,1570866448286750648,ti_mmwave,23,10.1953125,3.353515625,0.0,10.7187004089,0.0,8,18.20744133,12.0411996841
1570866448289081967,209967,1570866448286754438,ti_mmwave,24,10.236328125,3.3671875,0.0,10.7622718811,0.0,8,18.20835495,13.9793996811
1570866448289115459,209968,1570866448286758068,ti_mmwave,25,10.27734375,3.380859375,0.0,10.8058443069,0.0,8,18.2092609406,12.5527248383
1570866448289137604,209969,1570866448286761696,ti_mmwave,26,7.359375,8.34375,0.0,11.1108474731,0.0,8,48.5869827271,15.9106464386
1570866448289160907,209970,1570866448286765655,ti_mmwave,27,0.41796875,-0.123046875,0.0,0.435719519854,0.0,8,-16.4040336609,28.6153450012
1570866448289357375,209971,1570866448286769276,ti_mmwave,28,10.771484375,-1.013671875,0.0,10.8058443069,0.0,8,-5.37609958649,11.1394338608
1570866448289419704,209972,1570866448286773025,ti_mmwave,29,11.119140625,-0.34765625,0.0,11.1108474731,0.0,8,-1.79085314274,15.7978363037
1570866448329413619,209973,1570866448316552620,ti_mmwave,0,0.263671875,0.228515625,0.0,0.348575621843,0.0,8,40.9143829346,30.2366390228
1570866448329459503,209974,1570866448316678664,ti_mmwave,1,0.296875,0.2578125,0.0,0.392147570848,0.0,8,40.971736908,31.8383903503
1570866448329493295,209975,1570866448316701535,ti_mmwave,2,0.330078125,0.287109375,0.0,0.435719519854,0.0,8,41.0174789429,29.8317508698
1570866448329525641,209976,1570866448316711799,ti_mmwave,3,1.17578125,0.07421875,0.0,1.17644274235,0.0,8,3.61188483238,27.2181053162
1570866448329558775,209977,1570866448316721423,ti_mmwave,4,1.21875,0.076171875,0.0,1.22001469135,0.0,8,3.57633447647,34.0466270447
1570866448329584240,209978,1570866448316729954,ti_mmwave,5,1.263671875,0.078125,0.0,1.26358664036,0.0,8,3.53774023056,35.8658714294
1570866448329605195,209979,1570866448316738966,ti_mmwave,6,1.306640625,0.08203125,0.0,1.30715858936,0.0,8,3.59232997894,33.6380004883
